;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
9;800;-110.368E-12;-104.061E-12;-107.215E-12;-100.908E-12;-89.871E-12;-85.141E-12;-88.294E-12;-86.718E-12;-86.718E-12;-88.294E-12;-86.718E-12;-100.908E-12;-105.638E-12;-88.294E-12;-99.331E-12;-102.485E-12;-105.638E-12;-96.178E-12;-104.061E-12;-113.521E-12;-110.368E-12;-115.098E-12;-118.251E-12;-118.251E-12;-124.558E-12;-115.098E-12;-130.865E-12;-148.208E-12;-122.982E-12
10;900;-108.791E-12;-99.331E-12;-97.755E-12;-102.485E-12;-88.294E-12;-80.411E-12;-83.564E-12;-93.024E-12;-91.448E-12;-88.294E-12;-80.411E-12;-91.448E-12;-102.485E-12;-93.024E-12;-88.294E-12;-97.755E-12;-105.638E-12;-110.368E-12;-93.024E-12;-119.828E-12;-119.828E-12;-121.405E-12;-113.521E-12;-118.251E-12;-119.828E-12;-132.442E-12;-138.748E-12;-146.632E-12;-122.982E-12
11;1000;-107.215E-12;-91.448E-12;-97.755E-12;-99.331E-12;-89.871E-12;-78.834E-12;-86.718E-12;-91.448E-12;-91.448E-12;-80.411E-12;-89.871E-12;-89.871E-12;-86.718E-12;-94.601E-12;-86.718E-12;-99.331E-12;-107.215E-12;-113.521E-12;-94.601E-12;-113.521E-12;-116.675E-12;-118.251E-12;-119.828E-12;-121.405E-12;-116.675E-12;-130.865E-12;-135.595E-12;-138.748E-12;-111.945E-12
12;1100;-108.791E-12;-99.331E-12;-99.331E-12;-85.141E-12;-78.834E-12;-81.988E-12;-88.294E-12;-83.564E-12;-91.448E-12;-88.294E-12;-96.178E-12;-94.601E-12;-89.871E-12;-85.141E-12;-86.718E-12;-96.178E-12;-104.061E-12;-105.638E-12;-97.755E-12;-113.521E-12;-108.791E-12;-121.405E-12;-118.251E-12;-124.558E-12;-132.442E-12;-121.405E-12;-137.172E-12;-148.208E-12;-116.675E-12
13;1200;-111.945E-12;-93.024E-12;-100.908E-12;-85.141E-12;-86.718E-12;-83.564E-12;-89.871E-12;-88.294E-12;-81.988E-12;-86.718E-12;-75.681E-12;-78.834E-12;-97.755E-12;-94.601E-12;-93.024E-12;-96.178E-12;-100.908E-12;-108.791E-12;-102.485E-12;-108.791E-12;-116.675E-12;-108.791E-12;-119.828E-12;-122.982E-12;-124.558E-12;-122.982E-12;-134.018E-12;-140.325E-12;-110.368E-12
14;1300;-105.638E-12;-104.061E-12;-104.061E-12;-89.871E-12;-83.564E-12;-91.448E-12;-85.141E-12;-81.988E-12;-89.871E-12;-85.141E-12;-75.681E-12;-86.718E-12;-93.024E-12;-89.871E-12;-97.755E-12;-97.755E-12;-100.908E-12;-100.908E-12;-89.871E-12;-113.521E-12;-108.791E-12;-118.251E-12;-121.405E-12;-130.865E-12;-121.405E-12;-122.982E-12;-130.865E-12;-135.595E-12;-113.521E-12
15;1400;-105.638E-12;-100.908E-12;-105.638E-12;-89.871E-12;-94.601E-12;-85.141E-12;-85.141E-12;-80.411E-12;-86.718E-12;-86.718E-12;-81.988E-12;-91.448E-12;-99.331E-12;-89.871E-12;-94.601E-12;-96.178E-12;-94.601E-12;-102.485E-12;-88.294E-12;-110.368E-12;-104.061E-12;-113.521E-12;-126.135E-12;-116.675E-12;-127.712E-12;-119.828E-12;-135.595E-12;-141.902E-12;-122.982E-12
16;1500;-104.061E-12;-104.061E-12;-97.755E-12;-78.834E-12;-94.601E-12;-88.294E-12;-86.718E-12;-89.871E-12;-91.448E-12;-86.718E-12;-91.448E-12;-89.871E-12;-89.871E-12;-81.988E-12;-89.871E-12;-89.871E-12;-93.024E-12;-102.485E-12;-102.485E-12;-105.638E-12;-119.828E-12;-115.098E-12;-119.828E-12;-113.521E-12;-129.288E-12;-137.172E-12;-127.712E-12;-135.595E-12;-127.712E-12
17;1600;-102.485E-12;-96.178E-12;-97.755E-12;-89.871E-12;-85.141E-12;-75.681E-12;-88.294E-12;-93.024E-12;-89.871E-12;-94.601E-12;-89.871E-12;-91.448E-12;-81.988E-12;-83.564E-12;-89.871E-12;-93.024E-12;-104.061E-12;-107.215E-12;-97.755E-12;-111.945E-12;-105.638E-12;-113.521E-12;-122.982E-12;-121.405E-12;-121.405E-12;-132.442E-12;-137.172E-12;-134.018E-12;-124.558E-12
18;1700;-110.368E-12;-108.791E-12;-110.368E-12;-86.718E-12;-89.871E-12;-97.755E-12;-77.258E-12;-89.871E-12;-97.755E-12;-88.294E-12;-88.294E-12;-85.141E-12;-89.871E-12;-88.294E-12;-85.141E-12;-93.024E-12;-99.331E-12;-93.024E-12;-96.178E-12;-118.251E-12;-105.638E-12;-102.485E-12;-122.982E-12;-124.558E-12;-124.558E-12;-134.018E-12;-134.018E-12;-148.208E-12;-121.405E-12
19;1800;-110.368E-12;-116.675E-12;-107.215E-12;-77.258E-12;-86.718E-12;-94.601E-12;-78.834E-12;-89.871E-12;-96.178E-12;-93.024E-12;-86.718E-12;-86.718E-12;-85.141E-12;-86.718E-12;-93.024E-12;-94.601E-12;-100.908E-12;-110.368E-12;-94.601E-12;-111.945E-12;-107.215E-12;-105.638E-12;-115.098E-12;-118.251E-12;-135.595E-12;-126.135E-12;-130.865E-12;-148.208E-12;-113.521E-12
20;1900;-105.638E-12;-100.908E-12;-102.485E-12;-86.718E-12;-93.024E-12;-96.178E-12;-77.258E-12;-89.871E-12;-93.024E-12;-85.141E-12;-96.178E-12;-88.294E-12;-86.718E-12;-104.061E-12;-89.871E-12;-94.601E-12;-104.061E-12;-110.368E-12;-100.908E-12;-113.521E-12;-116.675E-12;-116.675E-12;-116.675E-12;-119.828E-12;-127.712E-12;-126.135E-12;-130.865E-12;-140.325E-12;-115.098E-12
21;2000;-110.368E-12;-108.791E-12;-99.331E-12;-91.448E-12;-86.718E-12;-94.601E-12;-74.104E-12;-91.448E-12;-94.601E-12;-94.601E-12;-96.178E-12;-93.024E-12;-94.601E-12;-94.601E-12;-88.294E-12;-104.061E-12;-100.908E-12;-116.675E-12;-105.638E-12;-108.791E-12;-113.521E-12;-116.675E-12;-111.945E-12;-121.405E-12;-122.982E-12;-132.442E-12;-132.442E-12;-138.748E-12;-110.368E-12
22;2100;-97.755E-12;-110.368E-12;-88.294E-12;-94.601E-12;-100.908E-12;-97.755E-12;-72.528E-12;-85.141E-12;-94.601E-12;-96.178E-12;-89.871E-12;-94.601E-12;-94.601E-12;-91.448E-12;-99.331E-12;-88.294E-12;-91.448E-12;-100.908E-12;-107.215E-12;-100.908E-12;-113.521E-12;-113.521E-12;-118.251E-12;-129.288E-12;-113.521E-12;-126.135E-12;-126.135E-12;-146.632E-12;-119.828E-12
23;2200;-100.908E-12;-104.061E-12;-99.331E-12;-96.178E-12;-85.141E-12;-85.141E-12;-78.834E-12;-89.871E-12;-93.024E-12;-93.024E-12;-83.564E-12;-91.448E-12;-100.908E-12;-100.908E-12;-97.755E-12;-89.871E-12;-107.215E-12;-104.061E-12;-104.061E-12;-118.251E-12;-111.945E-12;-118.251E-12;-115.098E-12;-119.828E-12;-118.251E-12;-111.945E-12;-116.675E-12;-143.478E-12;-121.405E-12
24;2300;-97.755E-12;-97.755E-12;-102.485E-12;-85.141E-12;-91.448E-12;-89.871E-12;-81.988E-12;-78.834E-12;-89.871E-12;-96.178E-12;-86.718E-12;-85.141E-12;-88.294E-12;-97.755E-12;-100.908E-12;-104.061E-12;-100.908E-12;-102.485E-12;-93.024E-12;-105.638E-12;-113.521E-12;-119.828E-12;-115.098E-12;-122.982E-12;-127.712E-12;-130.865E-12;-119.828E-12;-134.018E-12;-127.712E-12
25;2400;-105.638E-12;-107.215E-12;-104.061E-12;-89.871E-12;-80.411E-12;-94.601E-12;-78.834E-12;-85.141E-12;-94.601E-12;-94.601E-12;-89.871E-12;-78.834E-12;-88.294E-12;-88.294E-12;-97.755E-12;-86.718E-12;-105.638E-12;-110.368E-12;-93.024E-12;-107.215E-12;-104.061E-12;-122.982E-12;-122.982E-12;-130.865E-12;-119.828E-12;-118.251E-12;-124.558E-12;-134.018E-12;-111.945E-12
26;2500;-111.945E-12;-107.215E-12;-99.331E-12;-96.178E-12;-97.755E-12;-94.601E-12;-86.718E-12;-83.564E-12;-91.448E-12;-81.988E-12;-89.871E-12;-83.564E-12;-89.871E-12;-77.258E-12;-108.791E-12;-100.908E-12;-102.485E-12;-107.215E-12;-86.718E-12;-108.791E-12;-121.405E-12;-113.521E-12;-115.098E-12;-126.135E-12;-119.828E-12;-118.251E-12;-122.982E-12;-138.748E-12;-127.712E-12
27;2600;-108.791E-12;-110.368E-12;-102.485E-12;-86.718E-12;-83.564E-12;-83.564E-12;-74.104E-12;-93.024E-12;-93.024E-12;-86.718E-12;-80.411E-12;-81.988E-12;-83.564E-12;-77.258E-12;-96.178E-12;-104.061E-12;-100.908E-12;-94.601E-12;-100.908E-12;-108.791E-12;-108.791E-12;-110.368E-12;-122.982E-12;-127.712E-12;-122.982E-12;-124.558E-12;-135.595E-12;-149.785E-12;-122.982E-12
28;2700;-107.215E-12;-111.945E-12;-105.638E-12;-89.871E-12;-86.718E-12;-97.755E-12;-86.718E-12;-86.718E-12;-93.024E-12;-97.755E-12;-89.871E-12;-89.871E-12;-85.141E-12;-88.294E-12;-94.601E-12;-110.368E-12;-111.945E-12;-99.331E-12;-97.755E-12;-115.098E-12;-96.178E-12;-118.251E-12;-118.251E-12;-119.828E-12;-127.712E-12;-124.558E-12;-126.135E-12;-137.172E-12;-113.521E-12
29;2800;-108.791E-12;-113.521E-12;-104.061E-12;-86.718E-12;-94.601E-12;-93.024E-12;-86.718E-12;-91.448E-12;-93.024E-12;-105.638E-12;-88.294E-12;-94.601E-12;-93.024E-12;-100.908E-12;-96.178E-12;-108.791E-12;-99.331E-12;-108.791E-12;-99.331E-12;-100.908E-12;-108.791E-12;-111.945E-12;-118.251E-12;-126.135E-12;-121.405E-12;-126.135E-12;-122.982E-12;-148.208E-12;-111.945E-12
30;2900;-107.215E-12;-97.755E-12;-102.485E-12;-91.448E-12;-96.178E-12;-91.448E-12;-86.718E-12;-93.024E-12;-105.638E-12;-80.411E-12;-77.258E-12;-94.601E-12;-89.871E-12;-99.331E-12;-99.331E-12;-105.638E-12;-91.448E-12;-96.178E-12;-91.448E-12;-113.521E-12;-113.521E-12;-113.521E-12;-122.982E-12;-127.712E-12;-129.288E-12;-129.288E-12;-126.135E-12;-141.902E-12;-116.675E-12
31;3000;-102.485E-12;-97.755E-12;-94.601E-12;-91.448E-12;-83.564E-12;-99.331E-12;-70.951E-12;-83.564E-12;-104.061E-12;-93.024E-12;-88.294E-12;-91.448E-12;-97.755E-12;-88.294E-12;-94.601E-12;-102.485E-12;-97.755E-12;-99.331E-12;-96.178E-12;-104.061E-12;-111.945E-12;-115.098E-12;-111.945E-12;-121.405E-12;-119.828E-12;-129.288E-12;-119.828E-12;-146.632E-12;-121.405E-12
32;3100;-105.638E-12;-97.755E-12;-94.601E-12;-86.718E-12;-91.448E-12;-97.755E-12;-86.718E-12;-80.411E-12;-83.564E-12;-88.294E-12;-85.141E-12;-78.834E-12;-86.718E-12;-89.871E-12;-105.638E-12;-96.178E-12;-104.061E-12;-107.215E-12;-100.908E-12;-102.485E-12;-110.368E-12;-113.521E-12;-122.982E-12;-119.828E-12;-129.288E-12;-121.405E-12;-119.828E-12;-140.325E-12;-121.405E-12
33;3200;-91.448E-12;-108.791E-12;-107.215E-12;-88.294E-12;-86.718E-12;-83.564E-12;-85.141E-12;-80.411E-12;-96.178E-12;-91.448E-12;-88.294E-12;-80.411E-12;-85.141E-12;-93.024E-12;-97.755E-12;-93.024E-12;-102.485E-12;-99.331E-12;-104.061E-12;-111.945E-12;-116.675E-12;-111.945E-12;-122.982E-12;-126.135E-12;-124.558E-12;-126.135E-12;-130.865E-12;-140.325E-12;-121.405E-12
34;3300;-102.485E-12;-110.368E-12;-96.178E-12;-88.294E-12;-91.448E-12;-91.448E-12;-80.411E-12;-75.681E-12;-111.945E-12;-100.908E-12;-86.718E-12;-85.141E-12;-85.141E-12;-88.294E-12;-94.601E-12;-100.908E-12;-100.908E-12;-96.178E-12;-94.601E-12;-110.368E-12;-105.638E-12;-122.982E-12;-121.405E-12;-129.288E-12;-126.135E-12;-130.865E-12;-124.558E-12;-145.055E-12;-127.712E-12
35;3400;-102.485E-12;-105.638E-12;-100.908E-12;-88.294E-12;-94.601E-12;-81.988E-12;-81.988E-12;-88.294E-12;-93.024E-12;-94.601E-12;-96.178E-12;-86.718E-12;-85.141E-12;-107.215E-12;-88.294E-12;-104.061E-12;-105.638E-12;-110.368E-12;-99.331E-12;-108.791E-12;-102.485E-12;-119.828E-12;-126.135E-12;-119.828E-12;-129.288E-12;-132.442E-12;-134.018E-12;-141.902E-12;-113.521E-12
36;3500;-110.368E-12;-104.061E-12;-110.368E-12;-89.871E-12;-91.448E-12;-89.871E-12;-85.141E-12;-100.908E-12;-86.718E-12;-88.294E-12;-93.024E-12;-85.141E-12;-96.178E-12;-89.871E-12;-99.331E-12;-93.024E-12;-104.061E-12;-105.638E-12;-102.485E-12;-110.368E-12;-113.521E-12;-119.828E-12;-124.558E-12;-118.251E-12;-127.712E-12;-129.288E-12;-119.828E-12;-146.632E-12;-119.828E-12
37;3600;-118.251E-12;-102.485E-12;-105.638E-12;-85.141E-12;-89.871E-12;-94.601E-12;-93.024E-12;-89.871E-12;-91.448E-12;-88.294E-12;-83.564E-12;-88.294E-12;-93.024E-12;-91.448E-12;-100.908E-12;-91.448E-12;-96.178E-12;-104.061E-12;-100.908E-12;-113.521E-12;-107.215E-12;-119.828E-12;-122.982E-12;-122.982E-12;-132.442E-12;-121.405E-12;-127.712E-12;-135.595E-12;-113.521E-12
38;3700;-115.098E-12;-97.755E-12;-102.485E-12;-81.988E-12;-97.755E-12;-88.294E-12;-86.718E-12;-85.141E-12;-96.178E-12;-97.755E-12;-85.141E-12;-99.331E-12;-85.141E-12;-86.718E-12;-91.448E-12;-93.024E-12;-96.178E-12;-100.908E-12;-96.178E-12;-96.178E-12;-113.521E-12;-115.098E-12;-119.828E-12;-119.828E-12;-124.558E-12;-132.442E-12;-132.442E-12;-137.172E-12;-119.828E-12
39;3800;-110.368E-12;-108.791E-12;-100.908E-12;-81.988E-12;-78.834E-12;-100.908E-12;-86.718E-12;-81.988E-12;-91.448E-12;-96.178E-12;-93.024E-12;-89.871E-12;-83.564E-12;-89.871E-12;-94.601E-12;-91.448E-12;-97.755E-12;-100.908E-12;-91.448E-12;-115.098E-12;-110.368E-12;-108.791E-12;-121.405E-12;-130.865E-12;-121.405E-12;-129.288E-12;-122.982E-12;-140.325E-12;-119.828E-12
40;3900;-97.755E-12;-107.215E-12;-100.908E-12;-96.178E-12;-89.871E-12;-86.718E-12;-78.834E-12;-89.871E-12;-97.755E-12;-97.755E-12;-85.141E-12;-89.871E-12;-88.294E-12;-86.718E-12;-105.638E-12;-93.024E-12;-97.755E-12;-99.331E-12;-104.061E-12;-118.251E-12;-115.098E-12;-111.945E-12;-127.712E-12;-127.712E-12;-124.558E-12;-134.018E-12;-119.828E-12;-143.478E-12;-126.135E-12
41;4000;-110.368E-12;-105.638E-12;-105.638E-12;-83.564E-12;-81.988E-12;-91.448E-12;-78.834E-12;-88.294E-12;-96.178E-12;-88.294E-12;-93.024E-12;-99.331E-12;-89.871E-12;-91.448E-12;-107.215E-12;-100.908E-12;-93.024E-12;-113.521E-12;-93.024E-12;-115.098E-12;-104.061E-12;-124.558E-12;-118.251E-12;-126.135E-12;-135.595E-12;-130.865E-12;-124.558E-12;-138.748E-12;-129.288E-12
42;4100;-108.791E-12;-107.215E-12;-100.908E-12;-86.718E-12;-80.411E-12;-83.564E-12;-66.221E-12;-91.448E-12;-81.988E-12;-91.448E-12;-83.564E-12;-88.294E-12;-89.871E-12;-99.331E-12;-94.601E-12;-102.485E-12;-104.061E-12;-100.908E-12;-102.485E-12;-110.368E-12;-113.521E-12;-113.521E-12;-127.712E-12;-124.558E-12;-129.288E-12;-124.558E-12;-129.288E-12;-138.748E-12;-118.251E-12
43;4200;-107.215E-12;-110.368E-12;-100.908E-12;-99.331E-12;-88.294E-12;-85.141E-12;-78.834E-12;-83.564E-12;-85.141E-12;-85.141E-12;-83.564E-12;-91.448E-12;-91.448E-12;-96.178E-12;-97.755E-12;-97.755E-12;-105.638E-12;-113.521E-12;-105.638E-12;-111.945E-12;-115.098E-12;-113.521E-12;-119.828E-12;-118.251E-12;-122.982E-12;-124.558E-12;-127.712E-12;-148.208E-12;-122.982E-12
44;4300;-100.908E-12;-108.791E-12;-97.755E-12;-86.718E-12;-80.411E-12;-89.871E-12;-83.564E-12;-89.871E-12;-85.141E-12;-88.294E-12;-72.528E-12;-99.331E-12;-88.294E-12;-99.331E-12;-94.601E-12;-99.331E-12;-99.331E-12;-105.638E-12;-94.601E-12;-107.215E-12;-116.675E-12;-118.251E-12;-124.558E-12;-122.982E-12;-121.405E-12;-134.018E-12;-135.595E-12;-143.478E-12;-121.405E-12
45;4400;-107.215E-12;-102.485E-12;-99.331E-12;-83.564E-12;-91.448E-12;-94.601E-12;-85.141E-12;-85.141E-12;-94.601E-12;-94.601E-12;-86.718E-12;-83.564E-12;-85.141E-12;-88.294E-12;-96.178E-12;-107.215E-12;-102.485E-12;-108.791E-12;-102.485E-12;-113.521E-12;-113.521E-12;-115.098E-12;-127.712E-12;-118.251E-12;-130.865E-12;-132.442E-12;-127.712E-12;-141.902E-12;-118.251E-12
46;4500;-100.908E-12;-96.178E-12;-104.061E-12;-94.601E-12;-86.718E-12;-88.294E-12;-80.411E-12;-83.564E-12;-99.331E-12;-91.448E-12;-86.718E-12;-91.448E-12;-91.448E-12;-88.294E-12;-99.331E-12;-93.024E-12;-99.331E-12;-108.791E-12;-94.601E-12;-116.675E-12;-108.791E-12;-115.098E-12;-124.558E-12;-118.251E-12;-124.558E-12;-127.712E-12;-126.135E-12;-149.785E-12;-110.368E-12
47;4600;-108.791E-12;-100.908E-12;-88.294E-12;-91.448E-12;-93.024E-12;-88.294E-12;-78.834E-12;-81.988E-12;-91.448E-12;-89.871E-12;-78.834E-12;-99.331E-12;-86.718E-12;-81.988E-12;-88.294E-12;-91.448E-12;-94.601E-12;-105.638E-12;-94.601E-12;-104.061E-12;-105.638E-12;-100.908E-12;-126.135E-12;-127.712E-12;-124.558E-12;-119.828E-12;-129.288E-12;-140.325E-12;-105.638E-12
48;4700;-113.521E-12;-113.521E-12;-96.178E-12;-91.448E-12;-100.908E-12;-91.448E-12;-86.718E-12;-83.564E-12;-93.024E-12;-83.564E-12;-81.988E-12;-86.718E-12;-80.411E-12;-85.141E-12;-100.908E-12;-96.178E-12;-97.755E-12;-115.098E-12;-96.178E-12;-107.215E-12;-107.215E-12;-111.945E-12;-119.828E-12;-115.098E-12;-122.982E-12;-124.558E-12;-124.558E-12;-138.748E-12;-107.215E-12
49;4800;-100.908E-12;-104.061E-12;-99.331E-12;-97.755E-12;-100.908E-12;-86.718E-12;-86.718E-12;-88.294E-12;-94.601E-12;-89.871E-12;-91.448E-12;-88.294E-12;-93.024E-12;-91.448E-12;-91.448E-12;-91.448E-12;-102.485E-12;-108.791E-12;-102.485E-12;-104.061E-12;-110.368E-12;-124.558E-12;-126.135E-12;-127.712E-12;-126.135E-12;-126.135E-12;-116.675E-12;-132.442E-12;-118.251E-12
50;4900;-100.908E-12;-108.791E-12;-96.178E-12;-83.564E-12;-93.024E-12;-88.294E-12;-83.564E-12;-81.988E-12;-88.294E-12;-89.871E-12;-89.871E-12;-86.718E-12;-102.485E-12;-89.871E-12;-91.448E-12;-94.601E-12;-110.368E-12;-99.331E-12;-105.638E-12;-104.061E-12;-102.485E-12;-121.405E-12;-126.135E-12;-119.828E-12;-135.595E-12;-132.442E-12;-119.828E-12;-132.442E-12;-127.712E-12
51;5000;-108.791E-12;-104.061E-12;-91.448E-12;-81.988E-12;-83.564E-12;-91.448E-12;-85.141E-12;-81.988E-12;-91.448E-12;-91.448E-12;-89.871E-12;-88.294E-12;-91.448E-12;-97.755E-12;-97.755E-12;-97.755E-12;-102.485E-12;-111.945E-12;-107.215E-12;-104.061E-12;-100.908E-12;-121.405E-12;-113.521E-12;-116.675E-12;-134.018E-12;-137.172E-12;-126.135E-12;-141.902E-12;-119.828E-12
52;5100;-105.638E-12;-107.215E-12;-102.485E-12;-89.871E-12;-96.178E-12;-89.871E-12;-80.411E-12;-80.411E-12;-88.294E-12;-97.755E-12;-81.988E-12;-85.141E-12;-94.601E-12;-94.601E-12;-99.331E-12;-94.601E-12;-96.178E-12;-105.638E-12;-97.755E-12;-111.945E-12;-111.945E-12;-107.215E-12;-124.558E-12;-129.288E-12;-129.288E-12;-134.018E-12;-127.712E-12;-149.785E-12;-118.251E-12
53;5200;-102.485E-12;-111.945E-12;-107.215E-12;-97.755E-12;-89.871E-12;-91.448E-12;-86.718E-12;-88.294E-12;-93.024E-12;-97.755E-12;-81.988E-12;-89.871E-12;-96.178E-12;-88.294E-12;-99.331E-12;-104.061E-12;-97.755E-12;-113.521E-12;-93.024E-12;-116.675E-12;-115.098E-12;-118.251E-12;-119.828E-12;-124.558E-12;-132.442E-12;-132.442E-12;-115.098E-12;-151.362E-12;-118.251E-12
54;5300;-104.061E-12;-110.368E-12;-100.908E-12;-89.871E-12;-86.718E-12;-89.871E-12;-89.871E-12;-86.718E-12;-93.024E-12;-94.601E-12;-85.141E-12;-80.411E-12;-93.024E-12;-91.448E-12;-97.755E-12;-93.024E-12;-96.178E-12;-105.638E-12;-94.601E-12;-116.675E-12;-110.368E-12;-108.791E-12;-110.368E-12;-127.712E-12;-138.748E-12;-122.982E-12;-127.712E-12;-137.172E-12;-108.791E-12
55;5400;-102.485E-12;-94.601E-12;-99.331E-12;-86.718E-12;-83.564E-12;-86.718E-12;-81.988E-12;-88.294E-12;-89.871E-12;-89.871E-12;-81.988E-12;-89.871E-12;-86.718E-12;-96.178E-12;-93.024E-12;-102.485E-12;-110.368E-12;-111.945E-12;-91.448E-12;-118.251E-12;-110.368E-12;-121.405E-12;-121.405E-12;-124.558E-12;-126.135E-12;-119.828E-12;-121.405E-12;-140.325E-12;-122.982E-12
56;5500;-116.675E-12;-108.791E-12;-102.485E-12;-88.294E-12;-91.448E-12;-96.178E-12;-64.644E-12;-91.448E-12;-78.834E-12;-91.448E-12;-75.681E-12;-100.908E-12;-83.564E-12;-99.331E-12;-96.178E-12;-99.331E-12;-89.871E-12;-100.908E-12;-99.331E-12;-111.945E-12;-105.638E-12;-115.098E-12;-113.521E-12;-121.405E-12;-129.288E-12;-116.675E-12;-118.251E-12;-141.902E-12;-122.982E-12
