;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
57;5600;-181.319E-12;-182.896E-12;-192.356E-12;-193.932E-12;-212.853E-12;-219.159E-12;-216.006E-12;-209.699E-12;-227.043E-12;-222.313E-12;-227.043E-12;-225.466E-12;-227.043E-12;-280.650E-12;-242.810E-12;-257.000E-12;-293.264E-12;-299.570E-12;-329.527E-12;-323.221E-12;-329.527E-12;-326.374E-12;-345.294E-12;-324.797E-12;-335.834E-12;-354.754E-12;-376.828E-12;-368.945E-12;-338.988E-12
58;5700;-193.932E-12;-193.932E-12;-189.202E-12;-197.086E-12;-206.546E-12;-225.466E-12;-214.429E-12;-214.429E-12;-231.773E-12;-228.619E-12;-223.889E-12;-220.736E-12;-231.773E-12;-269.613E-12;-242.810E-12;-260.153E-12;-279.073E-12;-297.994E-12;-321.644E-12;-326.374E-12;-326.374E-12;-326.374E-12;-346.871E-12;-324.797E-12;-326.374E-12;-353.178E-12;-378.405E-12;-373.675E-12;-337.411E-12
59;5800;-193.932E-12;-182.896E-12;-182.896E-12;-203.392E-12;-201.816E-12;-225.466E-12;-216.006E-12;-204.969E-12;-233.350E-12;-227.043E-12;-236.503E-12;-223.889E-12;-231.773E-12;-269.613E-12;-244.386E-12;-263.307E-12;-282.227E-12;-304.300E-12;-312.184E-12;-315.337E-12;-329.527E-12;-329.527E-12;-338.988E-12;-335.834E-12;-337.411E-12;-351.601E-12;-367.368E-12;-368.945E-12;-332.681E-12
60;5900;-186.049E-12;-184.472E-12;-190.779E-12;-192.356E-12;-208.123E-12;-227.043E-12;-214.429E-12;-217.583E-12;-230.196E-12;-228.619E-12;-214.429E-12;-216.006E-12;-233.350E-12;-280.650E-12;-252.270E-12;-253.846E-12;-288.534E-12;-312.184E-12;-305.877E-12;-312.184E-12;-331.104E-12;-321.644E-12;-332.681E-12;-323.221E-12;-329.527E-12;-346.871E-12;-367.368E-12;-365.791E-12;-335.834E-12
61;6000;-195.509E-12;-192.356E-12;-190.779E-12;-192.356E-12;-201.816E-12;-216.006E-12;-216.006E-12;-204.969E-12;-233.350E-12;-238.080E-12;-227.043E-12;-217.583E-12;-234.926E-12;-271.190E-12;-242.810E-12;-257.000E-12;-288.534E-12;-302.724E-12;-315.337E-12;-315.337E-12;-338.988E-12;-323.221E-12;-342.141E-12;-329.527E-12;-332.681E-12;-343.718E-12;-364.214E-12;-364.214E-12;-343.718E-12
62;6100;-197.086E-12;-204.969E-12;-178.166E-12;-193.932E-12;-200.239E-12;-230.196E-12;-219.159E-12;-211.276E-12;-236.503E-12;-219.159E-12;-223.889E-12;-222.313E-12;-227.043E-12;-275.920E-12;-247.540E-12;-253.846E-12;-285.380E-12;-299.570E-12;-324.797E-12;-327.951E-12;-332.681E-12;-323.221E-12;-340.564E-12;-331.104E-12;-343.718E-12;-353.178E-12;-368.945E-12;-372.098E-12;-331.104E-12
63;6200;-186.049E-12;-197.086E-12;-189.202E-12;-200.239E-12;-206.546E-12;-228.619E-12;-216.006E-12;-220.736E-12;-236.503E-12;-219.159E-12;-220.736E-12;-219.159E-12;-238.080E-12;-277.497E-12;-260.153E-12;-266.460E-12;-280.650E-12;-299.570E-12;-321.644E-12;-318.491E-12;-332.681E-12;-327.951E-12;-345.294E-12;-335.834E-12;-337.411E-12;-346.871E-12;-362.638E-12;-368.945E-12;-334.257E-12
64;6300;-192.356E-12;-184.472E-12;-190.779E-12;-198.662E-12;-211.276E-12;-219.159E-12;-212.853E-12;-209.699E-12;-230.196E-12;-217.583E-12;-225.466E-12;-220.736E-12;-231.773E-12;-275.920E-12;-255.423E-12;-255.423E-12;-301.147E-12;-305.877E-12;-324.797E-12;-307.454E-12;-335.834E-12;-316.914E-12;-340.564E-12;-329.527E-12;-329.527E-12;-345.294E-12;-367.368E-12;-365.791E-12;-338.988E-12
65;6400;-186.049E-12;-192.356E-12;-186.049E-12;-201.816E-12;-209.699E-12;-227.043E-12;-217.583E-12;-212.853E-12;-238.080E-12;-223.889E-12;-219.159E-12;-219.159E-12;-227.043E-12;-280.650E-12;-253.846E-12;-258.577E-12;-288.534E-12;-293.264E-12;-318.491E-12;-318.491E-12;-334.257E-12;-329.527E-12;-351.601E-12;-331.104E-12;-326.374E-12;-345.294E-12;-373.675E-12;-372.098E-12;-335.834E-12
66;6500;-187.626E-12;-200.239E-12;-192.356E-12;-203.392E-12;-211.276E-12;-223.889E-12;-217.583E-12;-219.159E-12;-233.350E-12;-228.619E-12;-228.619E-12;-219.159E-12;-227.043E-12;-269.613E-12;-247.540E-12;-257.000E-12;-280.650E-12;-294.840E-12;-326.374E-12;-323.221E-12;-332.681E-12;-326.374E-12;-351.601E-12;-327.951E-12;-338.988E-12;-337.411E-12;-365.791E-12;-381.558E-12;-335.834E-12
67;6600;-198.662E-12;-186.049E-12;-186.049E-12;-211.276E-12;-212.853E-12;-233.350E-12;-220.736E-12;-216.006E-12;-227.043E-12;-231.773E-12;-225.466E-12;-212.853E-12;-231.773E-12;-283.803E-12;-239.656E-12;-258.577E-12;-288.534E-12;-293.264E-12;-321.644E-12;-313.761E-12;-329.527E-12;-323.221E-12;-343.718E-12;-324.797E-12;-338.988E-12;-345.294E-12;-365.791E-12;-370.521E-12;-337.411E-12
68;6700;-190.779E-12;-201.816E-12;-190.779E-12;-197.086E-12;-208.123E-12;-220.736E-12;-208.123E-12;-220.736E-12;-225.466E-12;-220.736E-12;-225.466E-12;-228.619E-12;-234.926E-12;-288.534E-12;-249.116E-12;-257.000E-12;-296.417E-12;-290.110E-12;-326.374E-12;-329.527E-12;-326.374E-12;-323.221E-12;-342.141E-12;-332.681E-12;-348.448E-12;-354.754E-12;-372.098E-12;-381.558E-12;-338.988E-12
69;6800;-190.779E-12;-203.392E-12;-186.049E-12;-197.086E-12;-212.853E-12;-216.006E-12;-211.276E-12;-219.159E-12;-236.503E-12;-223.889E-12;-223.889E-12;-223.889E-12;-231.773E-12;-286.957E-12;-244.386E-12;-258.577E-12;-293.264E-12;-305.877E-12;-313.761E-12;-320.067E-12;-332.681E-12;-321.644E-12;-331.104E-12;-342.141E-12;-338.988E-12;-359.484E-12;-375.251E-12;-381.558E-12;-346.871E-12
70;6900;-197.086E-12;-190.779E-12;-186.049E-12;-198.662E-12;-209.699E-12;-225.466E-12;-219.159E-12;-211.276E-12;-231.773E-12;-228.619E-12;-225.466E-12;-220.736E-12;-228.619E-12;-290.110E-12;-249.116E-12;-253.846E-12;-277.497E-12;-290.110E-12;-313.761E-12;-331.104E-12;-332.681E-12;-329.527E-12;-337.411E-12;-332.681E-12;-331.104E-12;-350.024E-12;-381.558E-12;-383.135E-12;-332.681E-12
71;7000;-190.779E-12;-187.626E-12;-187.626E-12;-203.392E-12;-198.662E-12;-216.006E-12;-211.276E-12;-204.969E-12;-228.619E-12;-222.313E-12;-223.889E-12;-217.583E-12;-211.276E-12;-286.957E-12;-253.846E-12;-253.846E-12;-290.110E-12;-297.994E-12;-316.914E-12;-326.374E-12;-332.681E-12;-323.221E-12;-335.834E-12;-323.221E-12;-327.951E-12;-346.871E-12;-383.135E-12;-373.675E-12;-340.564E-12
72;7100;-182.896E-12;-200.239E-12;-186.049E-12;-209.699E-12;-208.123E-12;-214.429E-12;-219.159E-12;-217.583E-12;-238.080E-12;-220.736E-12;-222.313E-12;-223.889E-12;-239.656E-12;-277.497E-12;-245.963E-12;-266.460E-12;-277.497E-12;-304.300E-12;-324.797E-12;-313.761E-12;-335.834E-12;-323.221E-12;-338.988E-12;-337.411E-12;-332.681E-12;-354.754E-12;-376.828E-12;-373.675E-12;-343.718E-12
73;7200;-186.049E-12;-190.779E-12;-193.932E-12;-198.662E-12;-204.969E-12;-212.853E-12;-217.583E-12;-228.619E-12;-239.656E-12;-231.773E-12;-222.313E-12;-230.196E-12;-231.773E-12;-274.343E-12;-250.693E-12;-263.307E-12;-286.957E-12;-293.264E-12;-310.607E-12;-312.184E-12;-327.951E-12;-332.681E-12;-345.294E-12;-338.988E-12;-342.141E-12;-351.601E-12;-372.098E-12;-370.521E-12;-342.141E-12
74;7300;-193.932E-12;-192.356E-12;-192.356E-12;-203.392E-12;-204.969E-12;-216.006E-12;-219.159E-12;-217.583E-12;-234.926E-12;-225.466E-12;-209.699E-12;-219.159E-12;-241.233E-12;-280.650E-12;-239.656E-12;-253.846E-12;-282.227E-12;-301.147E-12;-318.491E-12;-315.337E-12;-338.988E-12;-329.527E-12;-343.718E-12;-329.527E-12;-340.564E-12;-348.448E-12;-365.791E-12;-375.251E-12;-334.257E-12
75;7400;-193.932E-12;-187.626E-12;-190.779E-12;-198.662E-12;-206.546E-12;-220.736E-12;-222.313E-12;-212.853E-12;-230.196E-12;-230.196E-12;-216.006E-12;-223.889E-12;-236.503E-12;-275.920E-12;-247.540E-12;-260.153E-12;-294.840E-12;-307.454E-12;-320.067E-12;-312.184E-12;-342.141E-12;-327.951E-12;-338.988E-12;-326.374E-12;-334.257E-12;-350.024E-12;-383.135E-12;-372.098E-12;-342.141E-12
76;7500;-189.202E-12;-198.662E-12;-192.356E-12;-195.509E-12;-198.662E-12;-227.043E-12;-222.313E-12;-214.429E-12;-230.196E-12;-234.926E-12;-217.583E-12;-228.619E-12;-244.386E-12;-269.613E-12;-260.153E-12;-263.307E-12;-283.803E-12;-288.534E-12;-318.491E-12;-307.454E-12;-338.988E-12;-324.797E-12;-327.951E-12;-338.988E-12;-337.411E-12;-348.448E-12;-378.405E-12;-373.675E-12;-337.411E-12
77;7600;-189.202E-12;-195.509E-12;-189.202E-12;-190.779E-12;-200.239E-12;-222.313E-12;-225.466E-12;-223.889E-12;-230.196E-12;-220.736E-12;-225.466E-12;-216.006E-12;-241.233E-12;-282.227E-12;-250.693E-12;-258.577E-12;-283.803E-12;-288.534E-12;-321.644E-12;-312.184E-12;-329.527E-12;-323.221E-12;-334.257E-12;-337.411E-12;-335.834E-12;-359.484E-12;-367.368E-12;-383.135E-12;-331.104E-12
78;7700;-182.896E-12;-200.239E-12;-190.779E-12;-200.239E-12;-212.853E-12;-220.736E-12;-208.123E-12;-212.853E-12;-236.503E-12;-228.619E-12;-225.466E-12;-228.619E-12;-238.080E-12;-279.073E-12;-249.116E-12;-255.423E-12;-283.803E-12;-286.957E-12;-316.914E-12;-321.644E-12;-337.411E-12;-321.644E-12;-331.104E-12;-332.681E-12;-327.951E-12;-348.448E-12;-365.791E-12;-381.558E-12;-345.294E-12
79;7800;-181.319E-12;-197.086E-12;-187.626E-12;-197.086E-12;-212.853E-12;-217.583E-12;-204.969E-12;-219.159E-12;-231.773E-12;-233.350E-12;-222.313E-12;-225.466E-12;-225.466E-12;-272.767E-12;-241.233E-12;-263.307E-12;-272.767E-12;-297.994E-12;-324.797E-12;-320.067E-12;-340.564E-12;-316.914E-12;-340.564E-12;-324.797E-12;-334.257E-12;-351.601E-12;-368.945E-12;-375.251E-12;-345.294E-12
80;7900;-192.356E-12;-200.239E-12;-173.435E-12;-198.662E-12;-212.853E-12;-219.159E-12;-217.583E-12;-216.006E-12;-234.926E-12;-227.043E-12;-222.313E-12;-220.736E-12;-227.043E-12;-275.920E-12;-241.233E-12;-263.307E-12;-285.380E-12;-297.994E-12;-327.951E-12;-313.761E-12;-332.681E-12;-320.067E-12;-334.257E-12;-332.681E-12;-337.411E-12;-362.638E-12;-364.214E-12;-387.865E-12;-340.564E-12
81;8000;-186.049E-12;-198.662E-12;-193.932E-12;-197.086E-12;-198.662E-12;-220.736E-12;-203.392E-12;-216.006E-12;-236.503E-12;-225.466E-12;-222.313E-12;-225.466E-12;-225.466E-12;-285.380E-12;-250.693E-12;-271.190E-12;-286.957E-12;-310.607E-12;-307.454E-12;-318.491E-12;-338.988E-12;-326.374E-12;-334.257E-12;-326.374E-12;-329.527E-12;-351.601E-12;-361.061E-12;-379.981E-12;-342.141E-12
82;8100;-195.509E-12;-186.049E-12;-192.356E-12;-200.239E-12;-203.392E-12;-228.619E-12;-209.699E-12;-220.736E-12;-233.350E-12;-222.313E-12;-225.466E-12;-219.159E-12;-220.736E-12;-285.380E-12;-245.963E-12;-269.613E-12;-282.227E-12;-310.607E-12;-315.337E-12;-309.030E-12;-335.834E-12;-329.527E-12;-351.601E-12;-324.797E-12;-337.411E-12;-362.638E-12;-361.061E-12;-370.521E-12;-342.141E-12
83;8200;-189.202E-12;-179.742E-12;-203.392E-12;-204.969E-12;-209.699E-12;-225.466E-12;-211.276E-12;-225.466E-12;-223.889E-12;-231.773E-12;-220.736E-12;-217.583E-12;-228.619E-12;-282.227E-12;-245.963E-12;-258.577E-12;-288.534E-12;-299.570E-12;-315.337E-12;-307.454E-12;-340.564E-12;-326.374E-12;-334.257E-12;-337.411E-12;-327.951E-12;-351.601E-12;-367.368E-12;-373.675E-12;-340.564E-12
84;8300;-189.202E-12;-189.202E-12;-190.779E-12;-193.932E-12;-212.853E-12;-227.043E-12;-214.429E-12;-217.583E-12;-230.196E-12;-220.736E-12;-217.583E-12;-216.006E-12;-225.466E-12;-260.153E-12;-245.963E-12;-274.343E-12;-288.534E-12;-304.300E-12;-323.221E-12;-312.184E-12;-342.141E-12;-332.681E-12;-335.834E-12;-329.527E-12;-335.834E-12;-343.718E-12;-372.098E-12;-378.405E-12;-342.141E-12
85;8400;-197.086E-12;-198.662E-12;-178.166E-12;-200.239E-12;-208.123E-12;-227.043E-12;-214.429E-12;-220.736E-12;-242.810E-12;-230.196E-12;-220.736E-12;-219.159E-12;-234.926E-12;-271.190E-12;-247.540E-12;-272.767E-12;-272.767E-12;-299.570E-12;-312.184E-12;-324.797E-12;-332.681E-12;-337.411E-12;-338.988E-12;-327.951E-12;-345.294E-12;-350.024E-12;-379.981E-12;-367.368E-12;-331.104E-12
86;8500;-193.932E-12;-187.626E-12;-190.779E-12;-208.123E-12;-211.276E-12;-211.276E-12;-216.006E-12;-222.313E-12;-234.926E-12;-231.773E-12;-216.006E-12;-231.773E-12;-230.196E-12;-266.460E-12;-245.963E-12;-268.037E-12;-285.380E-12;-297.994E-12;-316.914E-12;-323.221E-12;-338.988E-12;-320.067E-12;-337.411E-12;-321.644E-12;-335.834E-12;-353.178E-12;-376.828E-12;-375.251E-12;-332.681E-12
87;8600;-189.202E-12;-182.896E-12;-187.626E-12;-200.239E-12;-201.816E-12;-220.736E-12;-214.429E-12;-220.736E-12;-231.773E-12;-239.656E-12;-214.429E-12;-223.889E-12;-233.350E-12;-279.073E-12;-236.503E-12;-264.883E-12;-282.227E-12;-304.300E-12;-326.374E-12;-320.067E-12;-331.104E-12;-324.797E-12;-329.527E-12;-332.681E-12;-332.681E-12;-354.754E-12;-368.945E-12;-373.675E-12;-346.871E-12
88;8700;-201.816E-12;-189.202E-12;-187.626E-12;-193.932E-12;-214.429E-12;-220.736E-12;-217.583E-12;-211.276E-12;-233.350E-12;-236.503E-12;-220.736E-12;-228.619E-12;-230.196E-12;-285.380E-12;-241.233E-12;-264.883E-12;-282.227E-12;-301.147E-12;-313.761E-12;-320.067E-12;-338.988E-12;-332.681E-12;-334.257E-12;-331.104E-12;-326.374E-12;-348.448E-12;-376.828E-12;-370.521E-12;-348.448E-12
89;8800;-198.662E-12;-197.086E-12;-189.202E-12;-193.932E-12;-214.429E-12;-228.619E-12;-212.853E-12;-219.159E-12;-242.810E-12;-233.350E-12;-220.736E-12;-225.466E-12;-233.350E-12;-290.110E-12;-238.080E-12;-269.613E-12;-283.803E-12;-307.454E-12;-302.724E-12;-316.914E-12;-337.411E-12;-337.411E-12;-340.564E-12;-332.681E-12;-337.411E-12;-356.331E-12;-362.638E-12;-367.368E-12;-346.871E-12
90;8900;-192.356E-12;-187.626E-12;-195.509E-12;-197.086E-12;-209.699E-12;-222.313E-12;-211.276E-12;-219.159E-12;-238.080E-12;-234.926E-12;-217.583E-12;-222.313E-12;-230.196E-12;-275.920E-12;-250.693E-12;-260.153E-12;-274.343E-12;-302.724E-12;-312.184E-12;-316.914E-12;-346.871E-12;-324.797E-12;-343.718E-12;-327.951E-12;-334.257E-12;-350.024E-12;-362.638E-12;-375.251E-12;-338.988E-12
91;9000;-187.626E-12;-195.509E-12;-187.626E-12;-201.816E-12;-214.429E-12;-219.159E-12;-222.313E-12;-212.853E-12;-236.503E-12;-225.466E-12;-211.276E-12;-230.196E-12;-231.773E-12;-282.227E-12;-245.963E-12;-264.883E-12;-286.957E-12;-307.454E-12;-310.607E-12;-316.914E-12;-342.141E-12;-335.834E-12;-345.294E-12;-323.221E-12;-335.834E-12;-345.294E-12;-368.945E-12;-378.405E-12;-340.564E-12
92;9100;-193.932E-12;-190.779E-12;-189.202E-12;-200.239E-12;-203.392E-12;-222.313E-12;-212.853E-12;-204.969E-12;-234.926E-12;-225.466E-12;-222.313E-12;-222.313E-12;-230.196E-12;-271.190E-12;-238.080E-12;-268.037E-12;-286.957E-12;-304.300E-12;-310.607E-12;-318.491E-12;-345.294E-12;-327.951E-12;-338.988E-12;-318.491E-12;-327.951E-12;-362.638E-12;-365.791E-12;-378.405E-12;-334.257E-12
93;9200;-187.626E-12;-201.816E-12;-195.509E-12;-197.086E-12;-208.123E-12;-219.159E-12;-217.583E-12;-214.429E-12;-230.196E-12;-228.619E-12;-223.889E-12;-228.619E-12;-222.313E-12;-282.227E-12;-249.116E-12;-271.190E-12;-280.650E-12;-305.877E-12;-315.337E-12;-320.067E-12;-338.988E-12;-329.527E-12;-327.951E-12;-320.067E-12;-329.527E-12;-359.484E-12;-362.638E-12;-384.711E-12;-343.718E-12
94;9300;-197.086E-12;-197.086E-12;-193.932E-12;-198.662E-12;-214.429E-12;-228.619E-12;-220.736E-12;-212.853E-12;-230.196E-12;-222.313E-12;-211.276E-12;-220.736E-12;-236.503E-12;-269.613E-12;-244.386E-12;-269.613E-12;-275.920E-12;-302.724E-12;-315.337E-12;-313.761E-12;-334.257E-12;-331.104E-12;-329.527E-12;-329.527E-12;-338.988E-12;-356.331E-12;-365.791E-12;-373.675E-12;-351.601E-12
95;9400;-189.202E-12;-182.896E-12;-189.202E-12;-203.392E-12;-211.276E-12;-225.466E-12;-217.583E-12;-214.429E-12;-231.773E-12;-225.466E-12;-223.889E-12;-219.159E-12;-244.386E-12;-280.650E-12;-238.080E-12;-263.307E-12;-286.957E-12;-304.300E-12;-324.797E-12;-310.607E-12;-342.141E-12;-327.951E-12;-338.988E-12;-327.951E-12;-342.141E-12;-357.908E-12;-376.828E-12;-375.251E-12;-354.754E-12
96;9500;-197.086E-12;-186.049E-12;-184.472E-12;-203.392E-12;-214.429E-12;-228.619E-12;-220.736E-12;-219.159E-12;-233.350E-12;-238.080E-12;-214.429E-12;-227.043E-12;-236.503E-12;-269.613E-12;-252.270E-12;-269.613E-12;-279.073E-12;-307.454E-12;-326.374E-12;-326.374E-12;-337.411E-12;-335.834E-12;-348.448E-12;-324.797E-12;-331.104E-12;-350.024E-12;-362.638E-12;-372.098E-12;-348.448E-12
97;9600;-195.509E-12;-192.356E-12;-187.626E-12;-193.932E-12;-216.006E-12;-233.350E-12;-227.043E-12;-222.313E-12;-231.773E-12;-230.196E-12;-228.619E-12;-238.080E-12;-238.080E-12;-272.767E-12;-245.963E-12;-258.577E-12;-279.073E-12;-299.570E-12;-329.527E-12;-329.527E-12;-332.681E-12;-332.681E-12;-343.718E-12;-327.951E-12;-350.024E-12;-346.871E-12;-368.945E-12;-373.675E-12;-346.871E-12
98;9700;-197.086E-12;-192.356E-12;-190.779E-12;-197.086E-12;-209.699E-12;-228.619E-12;-228.619E-12;-223.889E-12;-219.159E-12;-225.466E-12;-219.159E-12;-231.773E-12;-244.386E-12;-274.343E-12;-242.810E-12;-264.883E-12;-282.227E-12;-310.607E-12;-318.491E-12;-309.030E-12;-332.681E-12;-324.797E-12;-332.681E-12;-334.257E-12;-331.104E-12;-362.638E-12;-367.368E-12;-372.098E-12;-335.834E-12
99;9800;-192.356E-12;-186.049E-12;-200.239E-12;-201.816E-12;-209.699E-12;-230.196E-12;-223.889E-12;-222.313E-12;-241.233E-12;-227.043E-12;-214.429E-12;-220.736E-12;-241.233E-12;-271.190E-12;-225.466E-12;-264.883E-12;-274.343E-12;-299.570E-12;-312.184E-12;-316.914E-12;-331.104E-12;-326.374E-12;-340.564E-12;-337.411E-12;-340.564E-12;-362.638E-12;-370.521E-12;-372.098E-12;-338.988E-12
100;9900;-206.546E-12;-181.319E-12;-201.816E-12;-195.509E-12;-211.276E-12;-219.159E-12;-217.583E-12;-209.699E-12;-233.350E-12;-234.926E-12;-225.466E-12;-227.043E-12;-233.350E-12;-269.613E-12;-239.656E-12;-252.270E-12;-280.650E-12;-286.957E-12;-307.454E-12;-318.491E-12;-334.257E-12;-334.257E-12;-340.564E-12;-334.257E-12;-334.257E-12;-348.448E-12;-367.368E-12;-375.251E-12;-342.141E-12
101;10000;-203.392E-12;-201.816E-12;-209.699E-12;-219.159E-12;-239.656E-12;-249.116E-12;-244.386E-12;-242.810E-12;-258.577E-12;-261.730E-12;-242.810E-12;-250.693E-12;-261.730E-12;-296.417E-12;-272.767E-12;-274.343E-12;-296.417E-12;-320.067E-12;-337.411E-12;-334.257E-12;-337.411E-12;-338.988E-12;-331.104E-12;-318.491E-12;-327.951E-12;-335.834E-12;-350.024E-12;-357.908E-12;-324.797E-12
102;10100;-203.392E-12;-223.889E-12;-238.080E-12;-255.423E-12;-280.650E-12;-297.994E-12;-280.650E-12;-269.613E-12;-290.110E-12;-293.264E-12;-290.110E-12;-285.380E-12;-294.840E-12;-335.834E-12;-304.300E-12;-323.221E-12;-324.797E-12;-350.024E-12;-353.178E-12;-329.527E-12;-309.030E-12;-275.920E-12;-261.730E-12;-228.619E-12;-227.043E-12;-223.889E-12;-212.853E-12;-293.264E-12;-228.619E-12
103;10200;-225.466E-12;-239.656E-12;-258.577E-12;-277.497E-12;-293.264E-12;-305.877E-12;-290.110E-12;-280.650E-12;-304.300E-12;-302.724E-12;-288.534E-12;-291.687E-12;-301.147E-12;-353.178E-12;-315.337E-12;-318.491E-12;-324.797E-12;-370.521E-12;-350.024E-12;-324.797E-12;-307.454E-12;-269.613E-12;-257.000E-12;-206.546E-12;-204.969E-12;-184.472E-12;-190.779E-12;-280.650E-12;-208.123E-12
104;10300;-222.313E-12;-233.350E-12;-228.619E-12;-239.656E-12;-264.883E-12;-279.073E-12;-258.577E-12;-255.423E-12;-282.227E-12;-271.190E-12;-257.000E-12;-272.767E-12;-258.577E-12;-297.994E-12;-271.190E-12;-283.803E-12;-304.300E-12;-334.257E-12;-350.024E-12;-313.761E-12;-324.797E-12;-280.650E-12;-279.073E-12;-260.153E-12;-252.270E-12;-244.386E-12;-263.307E-12;-345.294E-12;-260.153E-12
105;10400;-220.736E-12;-212.853E-12;-192.356E-12;-211.276E-12;-234.926E-12;-239.656E-12;-236.503E-12;-220.736E-12;-239.656E-12;-236.503E-12;-223.889E-12;-242.810E-12;-233.350E-12;-275.920E-12;-242.810E-12;-269.613E-12;-272.767E-12;-310.607E-12;-353.178E-12;-313.761E-12;-350.024E-12;-323.221E-12;-338.988E-12;-309.030E-12;-315.337E-12;-313.761E-12;-354.754E-12;-414.668E-12;-342.141E-12
106;10500;-233.350E-12;-198.662E-12;-179.742E-12;-206.546E-12;-223.889E-12;-236.503E-12;-217.583E-12;-220.736E-12;-238.080E-12;-228.619E-12;-209.699E-12;-230.196E-12;-227.043E-12;-263.307E-12;-230.196E-12;-258.577E-12;-285.380E-12;-335.834E-12;-343.718E-12;-327.951E-12;-370.521E-12;-343.718E-12;-367.368E-12;-359.484E-12;-367.368E-12;-376.828E-12;-425.705E-12;-465.122E-12;-397.325E-12
107;10600;-228.619E-12;-211.276E-12;-178.166E-12;-195.509E-12;-217.583E-12;-236.503E-12;-220.736E-12;-222.313E-12;-239.656E-12;-231.773E-12;-212.853E-12;-233.350E-12;-238.080E-12;-275.920E-12;-247.540E-12;-260.153E-12;-291.687E-12;-342.141E-12;-348.448E-12;-343.718E-12;-395.748E-12;-365.791E-12;-394.172E-12;-384.711E-12;-387.865E-12;-414.668E-12;-452.509E-12;-487.196E-12;-435.165E-12
108;10700;-219.159E-12;-217.583E-12;-187.626E-12;-206.546E-12;-216.006E-12;-234.926E-12;-238.080E-12;-238.080E-12;-258.577E-12;-250.693E-12;-223.889E-12;-245.963E-12;-244.386E-12;-296.417E-12;-241.233E-12;-275.920E-12;-312.184E-12;-348.448E-12;-373.675E-12;-359.484E-12;-413.092E-12;-381.558E-12;-419.398E-12;-408.362E-12;-406.785E-12;-443.049E-12;-465.122E-12;-510.846E-12;-457.239E-12
109;10800;-233.350E-12;-217.583E-12;-201.816E-12;-212.853E-12;-234.926E-12;-257.000E-12;-253.846E-12;-238.080E-12;-253.846E-12;-258.577E-12;-239.656E-12;-258.577E-12;-250.693E-12;-305.877E-12;-261.730E-12;-282.227E-12;-305.877E-12;-364.214E-12;-384.711E-12;-381.558E-12;-422.552E-12;-395.748E-12;-425.705E-12;-413.092E-12;-417.822E-12;-452.509E-12;-477.736E-12;-518.730E-12;-471.429E-12
110;10900;-233.350E-12;-220.736E-12;-198.662E-12;-225.466E-12;-233.350E-12;-255.423E-12;-249.116E-12;-234.926E-12;-266.460E-12;-261.730E-12;-234.926E-12;-253.846E-12;-261.730E-12;-310.607E-12;-272.767E-12;-288.534E-12;-309.030E-12;-368.945E-12;-389.441E-12;-383.135E-12;-419.398E-12;-403.632E-12;-432.012E-12;-409.938E-12;-422.552E-12;-460.392E-12;-480.889E-12;-521.883E-12;-469.852E-12
111;11000;-225.466E-12;-219.159E-12;-204.969E-12;-211.276E-12;-234.926E-12;-255.423E-12;-261.730E-12;-241.233E-12;-261.730E-12;-255.423E-12;-244.386E-12;-245.963E-12;-271.190E-12;-304.300E-12;-271.190E-12;-285.380E-12;-313.761E-12;-373.675E-12;-375.251E-12;-376.828E-12;-417.822E-12;-408.362E-12;-444.625E-12;-413.092E-12;-413.092E-12;-449.356E-12;-463.546E-12;-520.306E-12;-458.816E-12
112;11100;-228.619E-12;-214.429E-12;-201.816E-12;-214.429E-12;-238.080E-12;-255.423E-12;-250.693E-12;-242.810E-12;-260.153E-12;-253.846E-12;-236.503E-12;-263.307E-12;-271.190E-12;-320.067E-12;-275.920E-12;-304.300E-12;-320.067E-12;-373.675E-12;-387.865E-12;-395.748E-12;-416.245E-12;-409.938E-12;-436.742E-12;-420.975E-12;-428.859E-12;-452.509E-12;-480.889E-12;-528.190E-12;-477.736E-12
113;11200;-228.619E-12;-230.196E-12;-211.276E-12;-220.736E-12;-242.810E-12;-250.693E-12;-247.540E-12;-249.116E-12;-277.497E-12;-253.846E-12;-247.540E-12;-257.000E-12;-274.343E-12;-315.337E-12;-285.380E-12;-283.803E-12;-323.221E-12;-379.981E-12;-395.748E-12;-395.748E-12;-419.398E-12;-409.938E-12;-444.625E-12;-419.398E-12;-419.398E-12;-455.662E-12;-473.006E-12;-512.423E-12;-469.852E-12
114;11300;-230.196E-12;-211.276E-12;-208.123E-12;-219.159E-12;-236.503E-12;-258.577E-12;-249.116E-12;-252.270E-12;-269.613E-12;-272.767E-12;-250.693E-12;-263.307E-12;-274.343E-12;-316.914E-12;-279.073E-12;-297.994E-12;-315.337E-12;-384.711E-12;-402.055E-12;-400.478E-12;-409.938E-12;-403.632E-12;-436.742E-12;-400.478E-12;-430.435E-12;-454.086E-12;-476.159E-12;-517.153E-12;-461.969E-12
