;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
5323;532200;-216.006E-12;-225.466E-12;-245.963E-12;-260.153E-12;-250.693E-12;-269.613E-12;-268.037E-12;-272.767E-12;-294.840E-12;-299.570E-12;-283.803E-12;-288.534E-12;-293.264E-12;-305.877E-12;-315.337E-12;-337.411E-12;-340.564E-12;-397.325E-12;-389.441E-12;-411.515E-12;-414.668E-12;-436.742E-12;-419.398E-12;-433.589E-12;-408.362E-12;-416.245E-12;-424.129E-12;-413.092E-12;-428.859E-12
5324;532300;-220.736E-12;-231.773E-12;-233.350E-12;-255.423E-12;-258.577E-12;-264.883E-12;-269.613E-12;-274.343E-12;-290.110E-12;-299.570E-12;-282.227E-12;-286.957E-12;-288.534E-12;-313.761E-12;-331.104E-12;-345.294E-12;-350.024E-12;-392.595E-12;-389.441E-12;-394.172E-12;-417.822E-12;-419.398E-12;-422.552E-12;-446.202E-12;-403.632E-12;-416.245E-12;-425.705E-12;-413.092E-12;-424.129E-12
5325;532400;-206.546E-12;-227.043E-12;-233.350E-12;-242.810E-12;-257.000E-12;-260.153E-12;-253.846E-12;-277.497E-12;-297.994E-12;-302.724E-12;-279.073E-12;-302.724E-12;-291.687E-12;-296.417E-12;-316.914E-12;-338.988E-12;-346.871E-12;-392.595E-12;-384.711E-12;-397.325E-12;-419.398E-12;-430.435E-12;-427.282E-12;-436.742E-12;-398.902E-12;-425.705E-12;-424.129E-12;-416.245E-12;-428.859E-12
5326;532500;-204.969E-12;-222.313E-12;-245.963E-12;-263.307E-12;-260.153E-12;-261.730E-12;-257.000E-12;-282.227E-12;-291.687E-12;-313.761E-12;-280.650E-12;-307.454E-12;-297.994E-12;-305.877E-12;-316.914E-12;-354.754E-12;-332.681E-12;-387.865E-12;-391.018E-12;-389.441E-12;-417.822E-12;-428.859E-12;-427.282E-12;-427.282E-12;-402.055E-12;-413.092E-12;-422.552E-12;-413.092E-12;-424.129E-12
5327;532600;-222.313E-12;-223.889E-12;-236.503E-12;-258.577E-12;-247.540E-12;-268.037E-12;-263.307E-12;-282.227E-12;-280.650E-12;-307.454E-12;-285.380E-12;-305.877E-12;-301.147E-12;-301.147E-12;-326.374E-12;-338.988E-12;-335.834E-12;-397.325E-12;-394.172E-12;-394.172E-12;-425.705E-12;-433.589E-12;-425.705E-12;-430.435E-12;-409.938E-12;-406.785E-12;-428.859E-12;-408.362E-12;-430.435E-12
5328;532700;-204.969E-12;-228.619E-12;-233.350E-12;-244.386E-12;-249.116E-12;-274.343E-12;-252.270E-12;-271.190E-12;-294.840E-12;-304.300E-12;-291.687E-12;-302.724E-12;-312.184E-12;-302.724E-12;-323.221E-12;-346.871E-12;-334.257E-12;-402.055E-12;-392.595E-12;-395.748E-12;-427.282E-12;-416.245E-12;-422.552E-12;-417.822E-12;-409.938E-12;-416.245E-12;-427.282E-12;-403.632E-12;-420.975E-12
5329;532800;-223.889E-12;-231.773E-12;-242.810E-12;-253.846E-12;-260.153E-12;-271.190E-12;-269.613E-12;-277.497E-12;-286.957E-12;-305.877E-12;-280.650E-12;-297.994E-12;-309.030E-12;-304.300E-12;-310.607E-12;-342.141E-12;-337.411E-12;-392.595E-12;-400.478E-12;-397.325E-12;-414.668E-12;-425.705E-12;-425.705E-12;-432.012E-12;-409.938E-12;-416.245E-12;-427.282E-12;-403.632E-12;-419.398E-12
5330;532900;-230.196E-12;-236.503E-12;-236.503E-12;-234.926E-12;-266.460E-12;-271.190E-12;-275.920E-12;-269.613E-12;-280.650E-12;-302.724E-12;-269.613E-12;-282.227E-12;-302.724E-12;-305.877E-12;-312.184E-12;-345.294E-12;-335.834E-12;-394.172E-12;-394.172E-12;-398.902E-12;-422.552E-12;-435.165E-12;-417.822E-12;-425.705E-12;-420.975E-12;-408.362E-12;-422.552E-12;-414.668E-12;-414.668E-12
5331;533000;-219.159E-12;-228.619E-12;-241.233E-12;-245.963E-12;-249.116E-12;-263.307E-12;-272.767E-12;-264.883E-12;-282.227E-12;-302.724E-12;-290.110E-12;-294.840E-12;-293.264E-12;-304.300E-12;-320.067E-12;-334.257E-12;-340.564E-12;-387.865E-12;-392.595E-12;-386.288E-12;-422.552E-12;-427.282E-12;-414.668E-12;-428.859E-12;-416.245E-12;-409.938E-12;-436.742E-12;-406.785E-12;-411.515E-12
5332;533100;-212.853E-12;-225.466E-12;-241.233E-12;-250.693E-12;-253.846E-12;-269.613E-12;-268.037E-12;-277.497E-12;-302.724E-12;-290.110E-12;-288.534E-12;-285.380E-12;-302.724E-12;-296.417E-12;-318.491E-12;-332.681E-12;-350.024E-12;-402.055E-12;-391.018E-12;-391.018E-12;-433.589E-12;-435.165E-12;-416.245E-12;-438.319E-12;-419.398E-12;-419.398E-12;-436.742E-12;-420.975E-12;-430.435E-12
5333;533200;-216.006E-12;-222.313E-12;-225.466E-12;-249.116E-12;-252.270E-12;-258.577E-12;-253.846E-12;-285.380E-12;-296.417E-12;-286.957E-12;-277.497E-12;-296.417E-12;-305.877E-12;-299.570E-12;-326.374E-12;-342.141E-12;-345.294E-12;-395.748E-12;-386.288E-12;-402.055E-12;-425.705E-12;-427.282E-12;-416.245E-12;-436.742E-12;-397.325E-12;-413.092E-12;-430.435E-12;-409.938E-12;-430.435E-12
5334;533300;-214.429E-12;-227.043E-12;-228.619E-12;-252.270E-12;-263.307E-12;-272.767E-12;-253.846E-12;-272.767E-12;-282.227E-12;-279.073E-12;-279.073E-12;-285.380E-12;-304.300E-12;-301.147E-12;-326.374E-12;-340.564E-12;-334.257E-12;-405.208E-12;-386.288E-12;-398.902E-12;-422.552E-12;-444.625E-12;-428.859E-12;-428.859E-12;-400.478E-12;-414.668E-12;-424.129E-12;-420.975E-12;-424.129E-12
5335;533400;-211.276E-12;-230.196E-12;-225.466E-12;-255.423E-12;-257.000E-12;-268.037E-12;-263.307E-12;-280.650E-12;-285.380E-12;-294.840E-12;-286.957E-12;-304.300E-12;-299.570E-12;-296.417E-12;-331.104E-12;-353.178E-12;-335.834E-12;-387.865E-12;-392.595E-12;-386.288E-12;-424.129E-12;-439.895E-12;-417.822E-12;-428.859E-12;-414.668E-12;-428.859E-12;-428.859E-12;-420.975E-12;-419.398E-12
5336;533500;-216.006E-12;-233.350E-12;-250.693E-12;-249.116E-12;-253.846E-12;-264.883E-12;-257.000E-12;-279.073E-12;-286.957E-12;-296.417E-12;-293.264E-12;-302.724E-12;-304.300E-12;-312.184E-12;-313.761E-12;-357.908E-12;-354.754E-12;-398.902E-12;-397.325E-12;-391.018E-12;-424.129E-12;-428.859E-12;-417.822E-12;-427.282E-12;-414.668E-12;-408.362E-12;-432.012E-12;-419.398E-12;-422.552E-12
5337;533600;-212.853E-12;-231.773E-12;-239.656E-12;-247.540E-12;-257.000E-12;-258.577E-12;-253.846E-12;-268.037E-12;-296.417E-12;-282.227E-12;-286.957E-12;-296.417E-12;-297.994E-12;-299.570E-12;-316.914E-12;-348.448E-12;-335.834E-12;-397.325E-12;-389.441E-12;-394.172E-12;-424.129E-12;-430.435E-12;-413.092E-12;-447.779E-12;-420.975E-12;-403.632E-12;-427.282E-12;-408.362E-12;-427.282E-12
5338;533700;-217.583E-12;-234.926E-12;-233.350E-12;-242.810E-12;-252.270E-12;-263.307E-12;-255.423E-12;-279.073E-12;-282.227E-12;-296.417E-12;-294.840E-12;-302.724E-12;-304.300E-12;-315.337E-12;-318.491E-12;-332.681E-12;-350.024E-12;-405.208E-12;-384.711E-12;-397.325E-12;-428.859E-12;-427.282E-12;-427.282E-12;-419.398E-12;-416.245E-12;-414.668E-12;-433.589E-12;-400.478E-12;-420.975E-12
5339;533800;-220.736E-12;-230.196E-12;-238.080E-12;-250.693E-12;-247.540E-12;-269.613E-12;-268.037E-12;-279.073E-12;-290.110E-12;-301.147E-12;-283.803E-12;-309.030E-12;-301.147E-12;-313.761E-12;-315.337E-12;-337.411E-12;-337.411E-12;-405.208E-12;-392.595E-12;-386.288E-12;-420.975E-12;-422.552E-12;-425.705E-12;-439.895E-12;-413.092E-12;-430.435E-12;-425.705E-12;-416.245E-12;-427.282E-12
5340;533900;-217.583E-12;-230.196E-12;-228.619E-12;-257.000E-12;-257.000E-12;-272.767E-12;-263.307E-12;-277.497E-12;-290.110E-12;-305.877E-12;-282.227E-12;-294.840E-12;-305.877E-12;-304.300E-12;-307.454E-12;-338.988E-12;-348.448E-12;-387.865E-12;-402.055E-12;-386.288E-12;-425.705E-12;-435.165E-12;-424.129E-12;-419.398E-12;-411.515E-12;-416.245E-12;-425.705E-12;-417.822E-12;-432.012E-12
5341;534000;-212.853E-12;-222.313E-12;-231.773E-12;-257.000E-12;-257.000E-12;-269.613E-12;-258.577E-12;-272.767E-12;-290.110E-12;-304.300E-12;-279.073E-12;-301.147E-12;-294.840E-12;-296.417E-12;-316.914E-12;-332.681E-12;-343.718E-12;-389.441E-12;-395.748E-12;-394.172E-12;-419.398E-12;-432.012E-12;-414.668E-12;-427.282E-12;-409.938E-12;-413.092E-12;-414.668E-12;-406.785E-12;-420.975E-12
5342;534100;-204.969E-12;-223.889E-12;-239.656E-12;-242.810E-12;-247.540E-12;-264.883E-12;-274.343E-12;-279.073E-12;-293.264E-12;-299.570E-12;-290.110E-12;-304.300E-12;-290.110E-12;-310.607E-12;-318.491E-12;-337.411E-12;-334.257E-12;-403.632E-12;-386.288E-12;-395.748E-12;-428.859E-12;-425.705E-12;-419.398E-12;-428.859E-12;-413.092E-12;-397.325E-12;-424.129E-12;-409.938E-12;-424.129E-12
5343;534200;-220.736E-12;-223.889E-12;-230.196E-12;-244.386E-12;-252.270E-12;-260.153E-12;-275.920E-12;-285.380E-12;-282.227E-12;-297.994E-12;-279.073E-12;-288.534E-12;-304.300E-12;-305.877E-12;-316.914E-12;-343.718E-12;-338.988E-12;-403.632E-12;-389.441E-12;-395.748E-12;-424.129E-12;-428.859E-12;-414.668E-12;-433.589E-12;-398.902E-12;-408.362E-12;-416.245E-12;-419.398E-12;-425.705E-12
5344;534300;-225.466E-12;-231.773E-12;-233.350E-12;-249.116E-12;-249.116E-12;-263.307E-12;-266.460E-12;-279.073E-12;-291.687E-12;-299.570E-12;-283.803E-12;-305.877E-12;-293.264E-12;-301.147E-12;-323.221E-12;-343.718E-12;-353.178E-12;-386.288E-12;-387.865E-12;-387.865E-12;-417.822E-12;-435.165E-12;-420.975E-12;-422.552E-12;-422.552E-12;-422.552E-12;-422.552E-12;-420.975E-12;-417.822E-12
5345;534400;-211.276E-12;-225.466E-12;-238.080E-12;-252.270E-12;-244.386E-12;-261.730E-12;-260.153E-12;-275.920E-12;-290.110E-12;-302.724E-12;-299.570E-12;-301.147E-12;-305.877E-12;-302.724E-12;-316.914E-12;-342.141E-12;-348.448E-12;-402.055E-12;-389.441E-12;-387.865E-12;-422.552E-12;-436.742E-12;-424.129E-12;-435.165E-12;-413.092E-12;-411.515E-12;-428.859E-12;-424.129E-12;-414.668E-12
5346;534500;-216.006E-12;-228.619E-12;-238.080E-12;-250.693E-12;-241.233E-12;-264.883E-12;-258.577E-12;-269.613E-12;-285.380E-12;-297.994E-12;-293.264E-12;-296.417E-12;-299.570E-12;-307.454E-12;-321.644E-12;-340.564E-12;-356.331E-12;-394.172E-12;-386.288E-12;-391.018E-12;-424.129E-12;-430.435E-12;-413.092E-12;-427.282E-12;-406.785E-12;-417.822E-12;-427.282E-12;-419.398E-12;-427.282E-12
5347;534600;-212.853E-12;-233.350E-12;-236.503E-12;-250.693E-12;-263.307E-12;-260.153E-12;-255.423E-12;-283.803E-12;-283.803E-12;-297.994E-12;-290.110E-12;-301.147E-12;-302.724E-12;-304.300E-12;-316.914E-12;-334.257E-12;-345.294E-12;-405.208E-12;-387.865E-12;-394.172E-12;-427.282E-12;-427.282E-12;-416.245E-12;-424.129E-12;-402.055E-12;-414.668E-12;-424.129E-12;-414.668E-12;-413.092E-12
5348;534700;-217.583E-12;-234.926E-12;-233.350E-12;-249.116E-12;-255.423E-12;-268.037E-12;-263.307E-12;-277.497E-12;-299.570E-12;-305.877E-12;-291.687E-12;-302.724E-12;-296.417E-12;-296.417E-12;-313.761E-12;-345.294E-12;-354.754E-12;-397.325E-12;-400.478E-12;-402.055E-12;-422.552E-12;-422.552E-12;-438.319E-12;-433.589E-12;-420.975E-12;-406.785E-12;-416.245E-12;-409.938E-12;-427.282E-12
5349;534800;-217.583E-12;-222.313E-12;-253.846E-12;-249.116E-12;-241.233E-12;-261.730E-12;-258.577E-12;-272.767E-12;-301.147E-12;-299.570E-12;-288.534E-12;-290.110E-12;-299.570E-12;-305.877E-12;-309.030E-12;-346.871E-12;-345.294E-12;-391.018E-12;-384.711E-12;-391.018E-12;-422.552E-12;-425.705E-12;-420.975E-12;-432.012E-12;-416.245E-12;-406.785E-12;-403.632E-12;-413.092E-12;-428.859E-12
5350;534900;-212.853E-12;-223.889E-12;-234.926E-12;-261.730E-12;-245.963E-12;-271.190E-12;-257.000E-12;-274.343E-12;-290.110E-12;-307.454E-12;-290.110E-12;-288.534E-12;-304.300E-12;-296.417E-12;-318.491E-12;-346.871E-12;-348.448E-12;-397.325E-12;-389.441E-12;-398.902E-12;-422.552E-12;-428.859E-12;-417.822E-12;-433.589E-12;-422.552E-12;-409.938E-12;-413.092E-12;-411.515E-12;-420.975E-12
5351;535000;-225.466E-12;-233.350E-12;-239.656E-12;-253.846E-12;-250.693E-12;-271.190E-12;-261.730E-12;-277.497E-12;-286.957E-12;-302.724E-12;-288.534E-12;-296.417E-12;-296.417E-12;-293.264E-12;-313.761E-12;-345.294E-12;-351.601E-12;-402.055E-12;-397.325E-12;-389.441E-12;-424.129E-12;-425.705E-12;-422.552E-12;-435.165E-12;-409.938E-12;-411.515E-12;-425.705E-12;-411.515E-12;-411.515E-12
5352;535100;-222.313E-12;-228.619E-12;-238.080E-12;-249.116E-12;-249.116E-12;-257.000E-12;-264.883E-12;-269.613E-12;-290.110E-12;-283.803E-12;-293.264E-12;-307.454E-12;-302.724E-12;-297.994E-12;-320.067E-12;-345.294E-12;-351.601E-12;-400.478E-12;-398.902E-12;-402.055E-12;-428.859E-12;-422.552E-12;-430.435E-12;-435.165E-12;-420.975E-12;-413.092E-12;-414.668E-12;-417.822E-12;-428.859E-12
5353;535200;-214.429E-12;-230.196E-12;-227.043E-12;-247.540E-12;-252.270E-12;-269.613E-12;-257.000E-12;-272.767E-12;-283.803E-12;-293.264E-12;-290.110E-12;-299.570E-12;-299.570E-12;-309.030E-12;-332.681E-12;-345.294E-12;-353.178E-12;-397.325E-12;-405.208E-12;-398.902E-12;-427.282E-12;-433.589E-12;-430.435E-12;-432.012E-12;-414.668E-12;-411.515E-12;-427.282E-12;-422.552E-12;-419.398E-12
5354;535300;-211.276E-12;-228.619E-12;-230.196E-12;-247.540E-12;-257.000E-12;-264.883E-12;-261.730E-12;-285.380E-12;-280.650E-12;-299.570E-12;-290.110E-12;-304.300E-12;-302.724E-12;-304.300E-12;-324.797E-12;-343.718E-12;-346.871E-12;-397.325E-12;-383.135E-12;-392.595E-12;-425.705E-12;-430.435E-12;-425.705E-12;-427.282E-12;-411.515E-12;-413.092E-12;-430.435E-12;-419.398E-12;-422.552E-12
5355;535400;-211.276E-12;-225.466E-12;-234.926E-12;-249.116E-12;-241.233E-12;-271.190E-12;-260.153E-12;-272.767E-12;-291.687E-12;-294.840E-12;-277.497E-12;-290.110E-12;-301.147E-12;-285.380E-12;-318.491E-12;-346.871E-12;-353.178E-12;-391.018E-12;-381.558E-12;-398.902E-12;-422.552E-12;-443.049E-12;-428.859E-12;-433.589E-12;-411.515E-12;-400.478E-12;-435.165E-12;-420.975E-12;-413.092E-12
5356;535500;-222.313E-12;-216.006E-12;-234.926E-12;-245.963E-12;-244.386E-12;-266.460E-12;-266.460E-12;-266.460E-12;-280.650E-12;-288.534E-12;-282.227E-12;-301.147E-12;-305.877E-12;-305.877E-12;-310.607E-12;-337.411E-12;-348.448E-12;-383.135E-12;-384.711E-12;-408.362E-12;-414.668E-12;-433.589E-12;-424.129E-12;-428.859E-12;-405.208E-12;-405.208E-12;-432.012E-12;-406.785E-12;-417.822E-12
5357;535600;-219.159E-12;-231.773E-12;-234.926E-12;-244.386E-12;-250.693E-12;-263.307E-12;-275.920E-12;-282.227E-12;-282.227E-12;-293.264E-12;-296.417E-12;-313.761E-12;-301.147E-12;-316.914E-12;-315.337E-12;-345.294E-12;-342.141E-12;-402.055E-12;-402.055E-12;-384.711E-12;-422.552E-12;-432.012E-12;-427.282E-12;-422.552E-12;-422.552E-12;-411.515E-12;-422.552E-12;-409.938E-12;-420.975E-12
5358;535700;-220.736E-12;-227.043E-12;-233.350E-12;-249.116E-12;-244.386E-12;-261.730E-12;-279.073E-12;-275.920E-12;-297.994E-12;-279.073E-12;-293.264E-12;-296.417E-12;-304.300E-12;-305.877E-12;-320.067E-12;-343.718E-12;-348.448E-12;-406.785E-12;-391.018E-12;-403.632E-12;-438.319E-12;-433.589E-12;-432.012E-12;-427.282E-12;-408.362E-12;-408.362E-12;-419.398E-12;-411.515E-12;-424.129E-12
5359;535800;-223.889E-12;-227.043E-12;-236.503E-12;-250.693E-12;-238.080E-12;-261.730E-12;-264.883E-12;-279.073E-12;-285.380E-12;-301.147E-12;-301.147E-12;-294.840E-12;-291.687E-12;-304.300E-12;-326.374E-12;-346.871E-12;-351.601E-12;-395.748E-12;-400.478E-12;-386.288E-12;-425.705E-12;-433.589E-12;-420.975E-12;-417.822E-12;-416.245E-12;-416.245E-12;-424.129E-12;-417.822E-12;-422.552E-12
5360;535900;-220.736E-12;-220.736E-12;-233.350E-12;-255.423E-12;-257.000E-12;-263.307E-12;-263.307E-12;-279.073E-12;-288.534E-12;-294.840E-12;-286.957E-12;-288.534E-12;-286.957E-12;-296.417E-12;-320.067E-12;-343.718E-12;-345.294E-12;-395.748E-12;-381.558E-12;-400.478E-12;-432.012E-12;-427.282E-12;-422.552E-12;-446.202E-12;-419.398E-12;-413.092E-12;-422.552E-12;-414.668E-12;-416.245E-12
5361;536000;-219.159E-12;-220.736E-12;-234.926E-12;-247.540E-12;-253.846E-12;-268.037E-12;-269.613E-12;-275.920E-12;-304.300E-12;-288.534E-12;-282.227E-12;-301.147E-12;-291.687E-12;-310.607E-12;-326.374E-12;-354.754E-12;-354.754E-12;-392.595E-12;-389.441E-12;-391.018E-12;-432.012E-12;-425.705E-12;-420.975E-12;-430.435E-12;-411.515E-12;-408.362E-12;-419.398E-12;-406.785E-12;-417.822E-12
5362;536100;-222.313E-12;-241.233E-12;-236.503E-12;-249.116E-12;-244.386E-12;-264.883E-12;-268.037E-12;-269.613E-12;-286.957E-12;-285.380E-12;-282.227E-12;-313.761E-12;-294.840E-12;-310.607E-12;-321.644E-12;-351.601E-12;-356.331E-12;-398.902E-12;-398.902E-12;-397.325E-12;-417.822E-12;-430.435E-12;-417.822E-12;-413.092E-12;-397.325E-12;-409.938E-12;-419.398E-12;-409.938E-12;-424.129E-12
5363;536200;-219.159E-12;-236.503E-12;-233.350E-12;-255.423E-12;-247.540E-12;-264.883E-12;-255.423E-12;-272.767E-12;-286.957E-12;-288.534E-12;-288.534E-12;-307.454E-12;-296.417E-12;-297.994E-12;-321.644E-12;-332.681E-12;-351.601E-12;-413.092E-12;-387.865E-12;-392.595E-12;-427.282E-12;-436.742E-12;-424.129E-12;-420.975E-12;-405.208E-12;-419.398E-12;-432.012E-12;-420.975E-12;-414.668E-12
5364;536300;-217.583E-12;-227.043E-12;-227.043E-12;-255.423E-12;-257.000E-12;-263.307E-12;-263.307E-12;-286.957E-12;-280.650E-12;-288.534E-12;-269.613E-12;-305.877E-12;-301.147E-12;-294.840E-12;-310.607E-12;-354.754E-12;-356.331E-12;-411.515E-12;-389.441E-12;-395.748E-12;-432.012E-12;-435.165E-12;-425.705E-12;-439.895E-12;-402.055E-12;-408.362E-12;-430.435E-12;-417.822E-12;-422.552E-12
5365;536400;-223.889E-12;-225.466E-12;-230.196E-12;-253.846E-12;-253.846E-12;-257.000E-12;-264.883E-12;-280.650E-12;-288.534E-12;-299.570E-12;-280.650E-12;-293.264E-12;-299.570E-12;-307.454E-12;-310.607E-12;-342.141E-12;-357.908E-12;-392.595E-12;-395.748E-12;-406.785E-12;-420.975E-12;-432.012E-12;-427.282E-12;-428.859E-12;-416.245E-12;-413.092E-12;-433.589E-12;-406.785E-12;-420.975E-12
5366;536500;-223.889E-12;-227.043E-12;-245.963E-12;-245.963E-12;-244.386E-12;-249.116E-12;-260.153E-12;-279.073E-12;-285.380E-12;-290.110E-12;-291.687E-12;-310.607E-12;-290.110E-12;-309.030E-12;-331.104E-12;-332.681E-12;-353.178E-12;-400.478E-12;-392.595E-12;-394.172E-12;-425.705E-12;-436.742E-12;-422.552E-12;-432.012E-12;-406.785E-12;-419.398E-12;-435.165E-12;-416.245E-12;-427.282E-12
5367;536600;-212.853E-12;-228.619E-12;-242.810E-12;-252.270E-12;-241.233E-12;-266.460E-12;-263.307E-12;-277.497E-12;-282.227E-12;-286.957E-12;-286.957E-12;-302.724E-12;-301.147E-12;-307.454E-12;-309.030E-12;-340.564E-12;-362.638E-12;-400.478E-12;-392.595E-12;-383.135E-12;-425.705E-12;-433.589E-12;-427.282E-12;-427.282E-12;-395.748E-12;-424.129E-12;-428.859E-12;-417.822E-12;-420.975E-12
5368;536700;-212.853E-12;-223.889E-12;-241.233E-12;-241.233E-12;-249.116E-12;-268.037E-12;-268.037E-12;-279.073E-12;-290.110E-12;-296.417E-12;-286.957E-12;-309.030E-12;-309.030E-12;-299.570E-12;-318.491E-12;-346.871E-12;-354.754E-12;-387.865E-12;-398.902E-12;-395.748E-12;-428.859E-12;-438.319E-12;-432.012E-12;-435.165E-12;-408.362E-12;-419.398E-12;-428.859E-12;-408.362E-12;-427.282E-12
5369;536800;-228.619E-12;-225.466E-12;-238.080E-12;-239.656E-12;-247.540E-12;-266.460E-12;-257.000E-12;-272.767E-12;-302.724E-12;-301.147E-12;-275.920E-12;-307.454E-12;-309.030E-12;-294.840E-12;-312.184E-12;-343.718E-12;-359.484E-12;-403.632E-12;-379.981E-12;-398.902E-12;-432.012E-12;-436.742E-12;-422.552E-12;-438.319E-12;-403.632E-12;-409.938E-12;-430.435E-12;-420.975E-12;-419.398E-12
5370;536900;-222.313E-12;-231.773E-12;-252.270E-12;-258.577E-12;-247.540E-12;-257.000E-12;-269.613E-12;-279.073E-12;-299.570E-12;-296.417E-12;-290.110E-12;-302.724E-12;-313.761E-12;-302.724E-12;-315.337E-12;-342.141E-12;-351.601E-12;-397.325E-12;-389.441E-12;-402.055E-12;-420.975E-12;-424.129E-12;-432.012E-12;-428.859E-12;-405.208E-12;-406.785E-12;-422.552E-12;-419.398E-12;-416.245E-12
5371;537000;-227.043E-12;-220.736E-12;-239.656E-12;-260.153E-12;-242.810E-12;-266.460E-12;-268.037E-12;-285.380E-12;-286.957E-12;-307.454E-12;-297.994E-12;-299.570E-12;-302.724E-12;-294.840E-12;-316.914E-12;-345.294E-12;-350.024E-12;-389.441E-12;-387.865E-12;-395.748E-12;-439.895E-12;-428.859E-12;-424.129E-12;-424.129E-12;-416.245E-12;-413.092E-12;-425.705E-12;-417.822E-12;-411.515E-12
5372;537100;-208.123E-12;-230.196E-12;-241.233E-12;-250.693E-12;-244.386E-12;-272.767E-12;-264.883E-12;-275.920E-12;-288.534E-12;-290.110E-12;-286.957E-12;-290.110E-12;-305.877E-12;-293.264E-12;-307.454E-12;-327.951E-12;-346.871E-12;-386.288E-12;-386.288E-12;-395.748E-12;-427.282E-12;-430.435E-12;-420.975E-12;-425.705E-12;-417.822E-12;-408.362E-12;-430.435E-12;-428.859E-12;-435.165E-12
5373;537200;-212.853E-12;-231.773E-12;-228.619E-12;-258.577E-12;-245.963E-12;-269.613E-12;-268.037E-12;-266.460E-12;-297.994E-12;-291.687E-12;-280.650E-12;-290.110E-12;-301.147E-12;-294.840E-12;-309.030E-12;-338.988E-12;-357.908E-12;-402.055E-12;-381.558E-12;-395.748E-12;-419.398E-12;-430.435E-12;-419.398E-12;-432.012E-12;-402.055E-12;-414.668E-12;-435.165E-12;-417.822E-12;-422.552E-12
5374;537300;-220.736E-12;-230.196E-12;-225.466E-12;-255.423E-12;-252.270E-12;-261.730E-12;-261.730E-12;-277.497E-12;-286.957E-12;-290.110E-12;-288.534E-12;-286.957E-12;-297.994E-12;-301.147E-12;-321.644E-12;-350.024E-12;-350.024E-12;-387.865E-12;-384.711E-12;-403.632E-12;-419.398E-12;-428.859E-12;-430.435E-12;-435.165E-12;-413.092E-12;-411.515E-12;-417.822E-12;-413.092E-12;-432.012E-12
5375;537400;-211.276E-12;-222.313E-12;-231.773E-12;-255.423E-12;-264.883E-12;-263.307E-12;-268.037E-12;-277.497E-12;-290.110E-12;-294.840E-12;-283.803E-12;-302.724E-12;-296.417E-12;-309.030E-12;-329.527E-12;-346.871E-12;-346.871E-12;-394.172E-12;-402.055E-12;-405.208E-12;-416.245E-12;-433.589E-12;-420.975E-12;-420.975E-12;-417.822E-12;-416.245E-12;-420.975E-12;-417.822E-12;-420.975E-12
5376;537500;-216.006E-12;-214.429E-12;-242.810E-12;-258.577E-12;-258.577E-12;-253.846E-12;-275.920E-12;-283.803E-12;-288.534E-12;-304.300E-12;-293.264E-12;-304.300E-12;-296.417E-12;-302.724E-12;-316.914E-12;-345.294E-12;-353.178E-12;-403.632E-12;-376.828E-12;-395.748E-12;-427.282E-12;-422.552E-12;-420.975E-12;-427.282E-12;-400.478E-12;-409.938E-12;-422.552E-12;-409.938E-12;-417.822E-12
5377;537600;-217.583E-12;-241.233E-12;-236.503E-12;-257.000E-12;-247.540E-12;-255.423E-12;-268.037E-12;-283.803E-12;-285.380E-12;-291.687E-12;-290.110E-12;-301.147E-12;-301.147E-12;-294.840E-12;-329.527E-12;-345.294E-12;-348.448E-12;-391.018E-12;-386.288E-12;-398.902E-12;-438.319E-12;-414.668E-12;-419.398E-12;-432.012E-12;-411.515E-12;-414.668E-12;-432.012E-12;-419.398E-12;-424.129E-12
5378;537700;-219.159E-12;-227.043E-12;-233.350E-12;-253.846E-12;-249.116E-12;-261.730E-12;-263.307E-12;-285.380E-12;-296.417E-12;-297.994E-12;-277.497E-12;-302.724E-12;-286.957E-12;-315.337E-12;-315.337E-12;-337.411E-12;-351.601E-12;-383.135E-12;-389.441E-12;-392.595E-12;-425.705E-12;-416.245E-12;-419.398E-12;-433.589E-12;-402.055E-12;-416.245E-12;-424.129E-12;-419.398E-12;-420.975E-12
5379;537800;-214.429E-12;-227.043E-12;-250.693E-12;-247.540E-12;-250.693E-12;-274.343E-12;-263.307E-12;-277.497E-12;-288.534E-12;-288.534E-12;-291.687E-12;-304.300E-12;-285.380E-12;-312.184E-12;-324.797E-12;-340.564E-12;-359.484E-12;-386.288E-12;-395.748E-12;-387.865E-12;-425.705E-12;-433.589E-12;-419.398E-12;-422.552E-12;-403.632E-12;-406.785E-12;-425.705E-12;-416.245E-12;-427.282E-12
5380;537900;-228.619E-12;-234.926E-12;-241.233E-12;-247.540E-12;-266.460E-12;-258.577E-12;-255.423E-12;-258.577E-12;-288.534E-12;-294.840E-12;-283.803E-12;-293.264E-12;-297.994E-12;-307.454E-12;-318.491E-12;-340.564E-12;-359.484E-12;-402.055E-12;-395.748E-12;-394.172E-12;-428.859E-12;-432.012E-12;-420.975E-12;-417.822E-12;-406.785E-12;-413.092E-12;-420.975E-12;-416.245E-12;-424.129E-12
